	date	time	mothermilk	milk	expressedmilk	small	big	sleep
575	2021-01-19	19:45:00				1		
576	2021-01-19	19:55:00	8					
577	2021-01-19	20:10:00						1
578	2021-01-19	20:10:00	46					
579	2021-01-19	20:10:00				1		
580	2021-01-19	20:10:00					1	
581	2021-01-20	05:39:00						0
582	2021-01-20	05:43:00						1
583	2021-01-20	07:00:00				1		
584	2021-01-20	07:00:00						0
585	2021-01-20	07:00:00	10					
586	2021-01-20	08:05:00					1	
587	2021-01-20	08:45:00				1		
588	2021-01-20	08:59:00						1
589	2021-01-20	09:45:00						0
590	2021-01-20	10:00:00	7					
591	2021-01-20	10:15:00				1		
592	2021-01-20	11:18:00						1
593	2021-01-20	11:40:00						0
594	2021-01-20	11:50:00				1		
595	2021-01-20	12:45:00	6					
596	2021-01-20	13:15:00				1		
597	2021-01-20	13:35:00						1
598	2021-01-20	14:15:00						0
599	2021-01-20	14:25:00						1
600	2021-01-20	15:15:00						0
601	2021-01-20	15:25:00				1		
602	2021-01-20	16:00:00	7					
603	2021-01-20	17:15:00				1		
604	2021-01-20	18:05:00						1
605	2021-01-20	18:20:00						0
606	2021-01-20	19:00:00		200				
607	2021-01-20	19:30:00				1		
608	2021-01-20	19:50:00	5					
609	2021-01-20	20:15:00						1
610	2021-01-20	20:15:00	35					
611	2021-01-20	20:15:00				1		
612	2021-01-20	20:15:00					1	
613	2021-01-21	06:35:00						0
614	2021-01-21	07:00:00	8					
615	2021-01-21	07:00:00				1		
616	2021-01-21	08:25:00				1		
617	2021-01-21	08:40:00						1
618	2021-01-21	09:18:00						0
619	2021-01-21	10:10:00	8					
620	2021-01-21	10:50:00				1		
621	2021-01-21	11:00:00						1
622	2021-01-21	11:50:00						0
623	2021-01-21	12:05:00					1	
624	2021-01-21	12:05:00				1		
625	2021-01-21	13:25:00				1		
626	2021-01-21	13:25:00	6					
627	2021-01-21	14:25:00						1
628	2021-01-21	15:40:00						0
629	2021-01-21	15:40:00				1		
630	2021-01-21	16:00:00	6					
631	2021-01-21	17:09:00						1
632	2021-01-21	18:00:00						0
633	2021-01-21	18:15:00				1		
634	2021-01-21	19:00:00		200				
635	2021-01-21	19:40:00				1		
636	2021-01-21	19:55:00	5					
637	2021-01-21	20:30:00						1
638	2021-01-21	20:30:00	32					
639	2021-01-21	20:30:00				1		
640	2021-01-21	20:30:00					1	
641	2021-01-22	06:10:00						0
642	2021-01-22	06:55:00	7					
643	2021-01-22	06:55:00				1		
644	2021-01-22	08:20:00						1
645	2021-01-22	09:05:00						0
646	2021-01-22	10:05:00	6					
647	2021-01-22	10:35:00				1		
648	2021-01-22	10:35:00					1	
649	2021-01-22	11:15:00				1		
650	2021-01-22	11:22:00						1
651	2021-01-22	13:20:00						0
652	2021-01-22	13:25:00	7					
653	2021-01-22	14:00:00				1		
654	2021-01-22	15:10:00						1
655	2021-01-22	15:45:00						0
656	2021-01-22	16:10:00	5					
657	2021-01-22	18:00:00				1		
658	2021-01-22	19:00:00		200				
659	2021-01-22	19:30:00				1		
660	2021-01-22	19:45:00	5					
661	2021-01-22	20:00:00						1
662	2021-01-22	20:00:00	32					
663	2021-01-22	20:00:00				1		
664	2021-01-22	20:00:00					1	
665	2021-01-23	05:05:00						0
666	2021-01-23	05:10:00						1
667	2021-01-23	06:30:00						0
668	2021-01-23	06:50:00				1		
669	2021-01-23	07:05:00	10					
670	2021-01-23	09:00:00						1
671	2021-01-23	09:40:00						0
672	2021-01-23	10:20:00	6					
673	2021-01-23	10:50:00						1
674	2021-01-23	12:25:00						0
675	2021-01-23	13:15:00	11					
676	2021-01-23	13:45:00				1		
677	2021-01-23	14:40:00						1
678	2021-01-23	15:05:00						0
679	2021-01-23	16:20:00	12					
680	2021-01-23	16:25:00				1		
681	2021-01-23	18:25:00						1
682	2021-01-23	18:35:00	9					
683	2021-01-23	18:35:00				1		
684	2021-01-23	18:50:00						0
685	2021-01-23	19:40:00		200				
686	2021-01-23	19:55:00				1		
687	2021-01-23	20:15:00	8					
688	2021-01-23	20:27:00						1
689	2021-01-23	20:27:00	55					
690	2021-01-23	20:27:00				1		
691	2021-01-23	20:27:00					1	
692	2021-01-24	06:15:00						0
693	2021-01-24	06:40:00				1		
694	2021-01-24	06:45:00	10					
695	2021-01-24	08:15:00						1
696	2021-01-24	09:55:00						0
697	2021-01-24	10:25:00	6					
698	2021-01-24	10:30:00				1		
699	2021-01-24	12:25:00						1
700	2021-01-24	12:45:00						0
701	2021-01-24	12:45:00				1		
702	2021-01-24	13:15:00	5					
703	2021-01-24	15:10:00						1
704	2021-01-24	15:50:00						0
705	2021-01-24	16:05:00	8					
706	2021-01-24	17:00:00				1		
707	2021-01-24	17:25:00						1
708	2021-01-24	17:59:00						0
709	2021-01-24	18:50:00		200				
710	2021-01-24	19:30:00				1		
711	2021-01-24	19:45:00	7					
712	2021-01-24	20:40:00						1
713	2021-01-24	20:40:00	36					
714	2021-01-24	20:40:00				1		
715	2021-01-24	20:40:00					1	
716	2021-01-25	06:45:00						0
717	2021-01-25	07:00:00				1		
718	2021-01-25	07:00:00	11					
719	2021-01-25	08:25:00						1
720	2021-01-25	09:05:00						0
721	2021-01-25	09:25:00				1		
722	2021-01-25	10:10:00	8					
723	2021-01-25	10:45:00				1		
724	2021-01-25	11:05:00						1
725	2021-01-25	13:00:00						0
726	2021-01-25	13:00:00				1		
727	2021-01-25	13:05:00	10					
728	2021-01-25	13:30:00				1		
729	2021-01-25	14:20:00						1
730	2021-01-25	14:45:00						0
731	2021-01-25	15:50:00	6					
732	2021-01-25	16:15:00				1		
733	2021-01-25	16:54:00						1
734	2021-01-25	17:45:00						0
735	2021-01-25	18:45:00				1		
736	2021-01-25	18:50:00		200				
737	2021-01-25	19:40:00	6					
738	2021-01-25	19:55:00						1
739	2021-01-25	19:55:00	41					
740	2021-01-25	19:55:00				1		
741	2021-01-25	19:55:00					1	
742	2021-01-26	05:25:00						0
743	2021-01-26	05:30:00						1
744	2021-01-26	06:20:00						0
745	2021-01-26	06:35:00				1		
746	2021-01-26	06:45:00	11					
747	2021-01-26	08:00:00				1		
748	2021-01-26	08:34:00						1
749	2021-01-26	09:05:00						0
750	2021-01-26	09:10:00				1		
751	2021-01-26	10:05:00	7					
752	2021-01-26	10:50:00				1		
753	2021-01-26	11:05:00						1
754	2021-01-26	12:45:00				1		
755	2021-01-26	12:45:00						0
756	2021-01-26	12:55:00					1	
757	2021-01-26	13:00:00	8					
758	2021-01-26	14:00:00				1		
759	2021-01-26	15:06:00						1
760	2021-01-26	16:35:00						0
761	2021-01-26	16:45:00	7					
762	2021-01-26	17:50:00				1		
763	2021-01-26	18:55:00		200				
764	2021-01-26	19:05:00					1	
765	2021-01-26	19:50:00	8					
766	2021-01-26	20:04:00						1
767	2021-01-26	22:10:00						0
768	2021-01-26	22:10:00						1
769	2021-01-26	22:10:00	41					
770	2021-01-26	22:10:00				1		
771	2021-01-26	22:10:00					1	
772	2021-01-27	06:00:00						0
773	2021-01-27	06:30:00	8					
774	2021-01-27	06:30:00				1		
775	2021-01-27	07:55:00						1
776	2021-01-27	08:30:00						0
777	2021-01-27	09:40:00				1		
778	2021-01-27	09:50:00	6					
779	2021-01-27	10:58:00						1
780	2021-01-27	11:40:00						0
781	2021-01-27	12:40:00	10					
782	2021-01-27	13:00:00				1		
783	2021-01-27	13:00:00					1	
784	2021-01-27	14:10:00				1		
785	2021-01-27	14:20:00						1
786	2021-01-27	16:40:00						0
787	2021-01-27	16:45:00	8					
788	2021-01-27	17:50:00				1		
789	2021-01-27	18:45:00		200				
790	2021-01-27	19:25:00				1		
791	2021-01-27	19:40:00	5					
792	2021-01-27	19:55:00						1
